diacritic,pronunciation,label,values,triggers,weight
FINGER_1,FINGER,FINGER,set(),set(),9.400000000000002
FINGER_2,FINGER,FINGER,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",12.9
uno_1,uno,definite,"{'-definite', '+atomic'}",set(),9.8
null_12,null,nominalizer,"{'i_1', 'o_1'}",set(),45.099999999999994
null_13,null,nominalizer,"{'i_1', 'o_1'}","{('o', frozenset({'+atomic'}))}",26.599999999999994
FINGER_3,FINGER,FINGER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",15.100000000000001
FINGER_4,FINGER,FINGER,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",16.699999999999996
HEAD_1,HEAD,HEAD,set(),set(),12.100000000000003
HEAD_2,HEAD,HEAD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",18.0
MILK_1,MILK,MILK,set(),set(),10.3
MILK_2,MILK,MILK,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",12.5
le_1,le,definite,"{'+definite', '-atomic'}",set(),8.800000000000004
e_2,e,Agr,{'-atomic'},set(),80.00000000000004
e_3,e,atomic,{'-atomic'},set(),68.0
null_14,null,nominalizer,{'e_2'},set(),44.800000000000104
null_15,null,nominalizer,{'e_2'},"{('e', frozenset({'-atomic'}))}",23.30000000000008
WHEELB_1,WHEELB,WHEELB,set(),set(),11.400000000000002
WHEELB_2,WHEELB,WHEELB,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
HEN_1,HEN,HEN,set(),set(),10.500000000000002
HEN_2,HEN,HEN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
CHICK_1,CHICK,CHICK,set(),set(),9.900000000000002
CHICK_2,CHICK,CHICK,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.3
CUBE_1,CUBE,CUBE,set(),set(),10.0
CUBE_2,CUBE,CUBE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.0
PASTIME_1,PASTIME,PASTIME,set(),set(),9.9
PASTIME_2,PASTIME,PASTIME,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
null_16,null,nominalizer,{'a_2'},"{('o', frozenset({'+atomic'}))}",9.500000000000002
HAND_1,HAND,HAND,set(),set(),10.000000000000004
HAND_2,HAND,HAND,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.4
FOOT_1,FOOT,FOOT,set(),set(),11.600000000000001
FOOT_2,FOOT,FOOT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",12.5
SLEEPYTIME_1,SLEEPYTIME,SLEEPYTIME,set(),set(),14.100000000000003
SLEEPYTIME_2,SLEEPYTIME,SLEEPYTIME,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",20.0
BABYFOOD_1,BABYFOOD,BABYFOOD,set(),set(),10.600000000000001
BABYFOOD_2,BABYFOOD,BABYFOOD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
null_17,null,atomic,{'+atomic'},set(),63.89999999999986
null_18,null,nominalizer,{'o_1'},"{('null', frozenset({'+atomic'}))}",11.6
PAPA_1,PAPA,PAPA,set(),set(),12.000000000000009
PAPA_2,PAPA,PAPA,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",42.5
JUICE_1,JUICE,JUICE,set(),set(),9.9
JUICE_2,JUICE,JUICE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
PASTATYPE_1,PASTATYPE,PASTATYPE,set(),set(),11.0
PASTATYPE_2,PASTATYPE,PASTATYPE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
FRUIT_1,FRUIT,FRUIT,set(),set(),10.5
FRUIT_2,FRUIT,FRUIT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
TOMATO_1,TOMATO,TOMATO,set(),set(),10.100000000000001
TOMATO_2,TOMATO,TOMATO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
POTATO_1,POTATO,POTATO,set(),set(),10.3
POTATO_2,POTATO,POTATO,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.5
FISH_1,FISH,FISH,set(),set(),11.000000000000002
FISH_2,FISH,FISH,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.0
HAM_1,HAM,HAM,set(),set(),9.9
HAM_2,HAM,HAM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
THREAD_1,THREAD,THREAD,set(),set(),10.0
THREAD_2,THREAD,THREAD,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
GYMNASTICS_1,GYMNASTICS,GYMNASTICS,set(),set(),9.9
GYMNASTICS_2,GYMNASTICS,GYMNASTICS,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
null_19,null,nominalizer,"{'e_2', 'a_2'}",set(),42.99999999999999
null_20,null,nominalizer,"{'e_2', 'a_2'}","{('i', frozenset({'-atomic'}))}",11.799999999999994
HAND_3,HAND,HAND,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.3
HAND_4,HAND,HAND,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",15.5
LEG_1,LEG,LEG,set(),set(),10.0
LEG_2,LEG,LEG,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
NOSE_1,NOSE,NOSE,set(),set(),11.000000000000004
NOSE_2,NOSE,NOSE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",14.5
MOUTH_1,MOUTH,MOUTH,set(),set(),10.3
MOUTH_2,MOUTH,MOUTH,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.5
CATDIM_1,CATDIM,CATDIM,set(),set(),10.200000000000001
CATDIM_2,CATDIM,CATDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
null_21,null,nominalizer,"{'i_1', 'o_1'}","{('i', frozenset({'-atomic'}))}",16.29999999999999
CATDIM_3,CATDIM,CATDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CATDIM_4,CATDIM,CATDIM,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",12.5
LION_1,LION,LION,set(),set(),10.3
LION_2,LION,LION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",14.0
LION_3,LION,LION,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
LION_4,LION,LION,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",11.5
COUSIN_1,COUSIN,COUSIN,set(),set(),10.5
COUSIN_2,COUSIN,COUSIN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
null_22,null,nominalizer,"{'i_1', 'a_2'}",set(),24.69999999999997
null_23,null,nominalizer,"{'i_1', 'a_2'}","{('i', frozenset({'-atomic'}))}",14.199999999999996
GRANDPARENT_3,GRANDPARENT,GRANDPARENT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.8
GRANDPARENT_4,GRANDPARENT,GRANDPARENT,set(),"{('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.200000000000003
HOLEDIM_1,HOLEDIM,HOLEDIM,set(),set(),9.9
HOLEDIM_2,HOLEDIM,HOLEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.5
LITTLEBIT_1,LITTLEBIT,LITTLEBIT,set(),set(),11.600000000000001
LITTLEBIT_2,LITTLEBIT,LITTLEBIT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",14.5
TROLLEY_1,TROLLEY,TROLLEY,set(),set(),9.8
TROLLEY_2,TROLLEY,TROLLEY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.5
PIECE_1,PIECE,PIECE,set(),set(),10.800000000000002
PIECE_2,PIECE,PIECE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.5
null_24,null,nominalizer,"{'i_1', 'o_1'}","{('e', frozenset({'+atomic'}))}",10.200000000000006
null_25,null,nominalizer,"{'i_1', 'o_1'}","{('null', frozenset({'+atomic'}))}",10.500000000000007
BUTTONDIM_1,BUTTONDIM,BUTTONDIM,set(),set(),9.9
BUTTONDIM_2,BUTTONDIM,BUTTONDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
BUTTON_1,BUTTON,BUTTON,set(),set(),10.100000000000001
BUTTON_2,BUTTON,BUTTON,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",12.0
DOGDIM_1,DOGDIM,DOGDIM,set(),set(),9.700000000000003
DOGDIM_2,DOGDIM,DOGDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
BIB_1,BIB,BIB,set(),set(),10.5
BIB_2,BIB,BIB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
POCKET_1,POCKET,POCKET,set(),set(),10.0
POCKET_2,POCKET,POCKET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
null_26,null,nominalizer,"{'e_2', 'a_2'}","{('e', frozenset({'-atomic'}))}",12.699999999999992
BALLDIM_3,BALLDIM,BALLDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.5
BALLDIM_4,BALLDIM,BALLDIM,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",23.1
TONGUEDIM_1,TONGUEDIM,TONGUEDIM,set(),set(),10.4
TONGUEDIM_2,TONGUEDIM,TONGUEDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
MUSIC_1,MUSIC,MUSIC,set(),set(),9.9
MUSIC_2,MUSIC,MUSIC,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
BELLY_1,BELLY,BELLY,set(),set(),10.0
BELLY_2,BELLY,BELLY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.200000000000001
TAPERECORDER_1,TAPERECORDER,TAPERECORDER,set(),set(),10.100000000000001
TAPERECORDER_2,TAPERECORDER,TAPERECORDER,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",13.0
LID_1,LID,LID,set(),set(),10.200000000000001
LID_2,LID,LID,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.5
CROSS_1,CROSS,CROSS,set(),set(),10.700000000000001
CROSS_2,CROSS,CROSS,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.5
RINGA_1,RINGA,RINGA,set(),set(),10.200000000000001
RINGA_2,RINGA,RINGA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
CLOVER_1,CLOVER,CLOVER,set(),set(),10.5
CLOVER_2,CLOVER,CLOVER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
TRIANGLE_1,TRIANGLE,TRIANGLE,set(),set(),11.700000000000001
TRIANGLE_2,TRIANGLE,TRIANGLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",15.0
PIECE_3,PIECE,PIECE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.600000000000001
PIECE_4,PIECE,PIECE,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",13.600000000000001
HOLE_1,HOLE,HOLE,set(),set(),10.100000000000001
HOLE_2,HOLE,HOLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.5
SEMICIRCLE_1,SEMICIRCLE,SEMICIRCLE,set(),set(),10.4
SEMICIRCLE_2,SEMICIRCLE,SEMICIRCLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
PLACE_1,PLACE,PLACE,set(),set(),11.200000000000001
PLACE_2,PLACE,PLACE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
LOCOMOTIVE_1,LOCOMOTIVE,LOCOMOTIVE,set(),set(),11.4
LOCOMOTIVE_2,LOCOMOTIVE,LOCOMOTIVE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
DAYB_1,DAYB,DAYB,set(),set(),11.100000000000001
DAYB_2,DAYB,DAYB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
PAIR_1,PAIR,PAIR,set(),set(),10.4
PAIR_2,PAIR,PAIR,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
HAMSTER_1,HAMSTER,HAMSTER,set(),set(),9.9
HAMSTER_2,HAMSTER,HAMSTER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
PIECEDIM_1,PIECEDIM,PIECEDIM,set(),set(),10.600000000000001
PIECEDIM_2,PIECEDIM,PIECEDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
BOOK_3,BOOK,BOOK,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.4
BOOK_4,BOOK,BOOK,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
FIGURE_1,FIGURE,FIGURE,set(),set(),9.9
FIGURE_2,FIGURE,FIGURE,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
MOUSEDIM_1,MOUSEDIM,MOUSEDIM,set(),set(),10.4
MOUSEDIM_2,MOUSEDIM,MOUSEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
FIRE_1,FIRE,FIRE,set(),set(),10.0
FIRE_2,FIRE,FIRE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
POT_1,POT,POT,set(),set(),10.0
POT_2,POT,POT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
BOTTLE_1,BOTTLE,BOTTLE,set(),set(),10.9
BOTTLE_2,BOTTLE,BOTTLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
CANDLE_1,CANDLE,CANDLE,set(),set(),9.9
CANDLE_2,CANDLE,CANDLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
la_2,la,definite,"{'-definite', '+atomic'}",set(),9.700000000000001
la_3,la,definite,{'+atomic'},set(),8.800000000000004
null_27,null,nominalizer,{'la_2'},set(),9.9
null_28,null,nominalizer,{'la_2'},"{('a', frozenset({'+atomic'}))}",10.0
THING_1,THING,THING,set(),set(),9.200000000000003
THING_2,THING,THING,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.200000000000001
MOON_1,MOON,MOON,set(),set(),11.900000000000002
MOON_2,MOON,MOON,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.5
l_2,l,definite,{'+atomic'},set(),9.200000000000006
a_3,a,Agr,{'-definite'},set(),12.300000000000002
o_3,o,Agr,{'+definite'},set(),10.0
CAT_1,CAT,CAT,set(),set(),11.700000000000003
CAT_2,CAT,CAT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",24.299999999999997
FOX_1,FOX,FOX,set(),set(),10.100000000000001
FOX_2,FOX,FOX,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.5
BOOKDIM_1,BOOKDIM,BOOKDIM,set(),set(),14.400000000000007
BOOKDIM_2,BOOKDIM,BOOKDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",17.400000000000002
HORSEDIM_1,HORSEDIM,HORSEDIM,set(),set(),11.3
HORSEDIM_2,HORSEDIM,HORSEDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.5
CAROUSEL_1,CAROUSEL,CAROUSEL,set(),set(),11.5
CAROUSEL_2,CAROUSEL,CAROUSEL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
BAMBINO_1,BAMBINO,BAMBINO,set(),set(),11.600000000000003
BAMBINO_2,BAMBINO,BAMBINO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.4
FAIRY_1,FAIRY,FAIRY,set(),set(),10.0
FAIRY_2,FAIRY,FAIRY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
WHALE_1,WHALE,WHALE,set(),set(),10.9
WHALE_2,WHALE,WHALE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.5
COUNTRY_1,COUNTRY,COUNTRY,set(),set(),10.3
COUNTRY_2,COUNTRY,COUNTRY,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.5
null_29,null,nominalizer,"{'i_1', 'o_1'}","{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",12.70000000000001
PLURAL_1,PLURAL,PLURAL,set(),set(),9.9
PLURAL_2,PLURAL,PLURAL,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TOOTH_1,TOOTH,TOOTH,set(),set(),10.8
TOOTH_2,TOOTH,TOOTH,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.0
BALL_3,BALL,BALL,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",12.0
BALL_4,BALL,BALL,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",16.700000000000003
STONEB_1,STONEB,STONEB,set(),set(),10.4
STONEB_2,STONEB,STONEB,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
null_30,null,nominalizer,"{'i_1', 'o_1'}","{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",29.69999999999999
null_31,null,nominalizer,"{'i_1', 'o_1'}","{('null', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",11.600000000000005
KICKAAUG_1,KICKAAUG,KICKAAUG,set(),set(),10.5
KICKAAUG_2,KICKAAUG,KICKAAUG,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BABY_1,BABY,BABY,set(),set(),10.000000000000002
BABY_2,BABY,BABY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.8
SOCKDIMA_1,SOCKDIMA,SOCKDIMA,set(),set(),11.0
SOCKDIMA_2,SOCKDIMA,SOCKDIMA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
FLOOR_1,FLOOR,FLOOR,set(),set(),10.4
FLOOR_2,FLOOR,FLOOR,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
SNAILA_1,SNAILA,SNAILA,set(),set(),11.300000000000002
SNAILA_2,SNAILA,SNAILA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.9
HEDGEHOG_1,HEDGEHOG,HEDGEHOG,set(),set(),11.8
HEDGEHOG_2,HEDGEHOG,HEDGEHOG,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.3
null_32,null,nominalizer,"{'e_2', 'a_2'}","{('a', frozenset({'+atomic'}))}",25.000000000000007
WHEELB_3,WHEELB,WHEELB,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.0
WHEELB_4,WHEELB,WHEELB,set(),"{('e', frozenset({'-atomic'})), ('a', frozenset({'+atomic'})), ('null', frozenset())}",12.3
CONSTRUCTION_1,CONSTRUCTION,CONSTRUCTION,set(),set(),10.5
CONSTRUCTION_2,CONSTRUCTION,CONSTRUCTION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.5
PAPERDIM_1,PAPERDIM,PAPERDIM,set(),set(),10.0
PAPERDIM_2,PAPERDIM,PAPERDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.0
PAPER_1,PAPER,PAPER,set(),set(),9.8
PAPER_2,PAPER,PAPER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
CAR_1,CAR,CAR,set(),set(),10.700000000000003
CAR_2,CAR,CAR,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",14.0
SEATDIM_1,SEATDIM,SEATDIM,set(),set(),10.5
SEATDIM_2,SEATDIM,SEATDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
null_33,null,nominalizer,{'a_2'},"{('null', frozenset({'+atomic'}))}",10.299999999999999
BIKE_1,BIKE,BIKE,set(),set(),10.3
BIKE_2,BIKE,BIKE,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",12.5
ROOSTER_1,ROOSTER,ROOSTER,set(),set(),9.600000000000001
ROOSTER_2,ROOSTER,ROOSTER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.5
BAMBINO_3,BAMBINO,BAMBINO,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BAMBINO_4,BAMBINO,BAMBINO,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",11.8
BATHDIM_1,BATHDIM,BATHDIM,set(),set(),9.9
BATHDIM_2,BATHDIM,BATHDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
PEARLDIM_1,PEARLDIM,PEARLDIM,set(),set(),11.0
PEARLDIM_2,PEARLDIM,PEARLDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
RAIN_1,RAIN,RAIN,set(),set(),10.5
RAIN_2,RAIN,RAIN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.5
RABBIT_1,RABBIT,RABBIT,set(),set(),11.3
RABBIT_2,RABBIT,RABBIT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",12.0
CELERY_1,CELERY,CELERY,set(),set(),10.0
CELERY_2,CELERY,CELERY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
CASTLE_1,CASTLE,CASTLE,set(),set(),11.400000000000002
CASTLE_2,CASTLE,CASTLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
HORSE_1,HORSE,HORSE,set(),set(),12.100000000000005
HORSE_2,HORSE,HORSE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",14.0
HORSE_3,HORSE,HORSE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.600000000000001
HORSE_4,HORSE,HORSE,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",17.0
QUEEN_1,QUEEN,QUEEN,set(),set(),12.600000000000001
QUEEN_2,QUEEN,QUEEN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",13.4
KING_1,KING,KING,set(),set(),10.300000000000004
KING_2,KING,KING,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",16.0
BABY_3,BABY,BABY,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",9.8
SOFA_1,SOFA,SOFA,set(),set(),11.000000000000002
SOFA_2,SOFA,SOFA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.0
BOOKDIM_3,BOOKDIM,BOOKDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.8
BOOKDIM_4,BOOKDIM,BOOKDIM,set(),"{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",15.4
PENGUIN_1,PENGUIN,PENGUIN,set(),set(),10.4
PENGUIN_2,PENGUIN,PENGUIN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
GOATDIM_1,GOATDIM,GOATDIM,set(),set(),11.3
GOATDIM_2,GOATDIM,GOATDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",9.9
LITTLEONE_1,LITTLEONE,LITTLEONE,set(),set(),9.700000000000001
LITTLEONE_2,LITTLEONE,LITTLEONE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.0
KISSDIM_1,KISSDIM,KISSDIM,set(),set(),10.8
KISSDIM_2,KISSDIM,KISSDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",13.8
BALLOONDIM_1,BALLOONDIM,BALLOONDIM,set(),set(),12.900000000000002
